Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S184500038,Barn Swallow,Hirundo rustica,4150,6,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2024-04-03,02:40 PM,Traveling,140,1,6.05,,3,,,,
S184500038,Eastern Meadowlark,Sturnella magna,5420,1,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2024-04-03,02:40 PM,Traveling,140,1,6.05,,3,,,,
S184500038,American Coot,Fulica americana,1700,2,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2024-04-03,02:40 PM,Traveling,140,1,6.05,,3,,Feeding young just out of the nest.,,
S184500038,White-breasted Nuthatch,Sitta carolinensis,4300,X,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2024-04-03,02:40 PM,Traveling,140,1,6.05,,3,,,,
S184500038,Boat-tailed Grackle,Quiscalus major,5620,9,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2024-04-03,02:40 PM,Traveling,140,1,6.05,,3,,,,
S184500038,Gray Catbird,Dumetella carolinensis,4750,24,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2024-04-03,02:40 PM,Traveling,140,1,6.05,,3,,Feeding young just out of the nest.,,
S184500038,American Goldfinch,Spinus tristis,5000,23,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2024-04-03,02:40 PM,Traveling,140,1,6.05,,3,,Mixed flock with chickadees and titmice.,,
S184500038,Tufted Titmouse,Baeolophus bicolor,4250,13,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2024-04-03,02:40 PM,Traveling,140,1,6.05,,3,,,,
S184500039,Purple Finch,Haemorhous purpureus,4960,2,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,American Robin,Turdus migratorius,4700,7,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,Flyover heading south.,Steady warbler movement all morning.,
S184500039,Red-tailed Hawk,Buteo jamaicensis,3250,2,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Ring-billed Gull,Larus delawarensis,2450,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Double-crested Cormorant,Nannopterum auritum,2700,13,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Northern Cardinal,Cardinalis cardinalis,6150,21,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Red-bellied Woodpecker,Melanerpes carolinus,3500,20,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Black-capped Chickadee,Poecile atricapillus,4200,3,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Blue Jay,Cyanocitta cristata,4000,8,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Common Grackle,Quiscalus quiscula,5600,23,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,612000040 612000041
S184500039,Red-breasted Merganser,Mergus serrator,450,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Snowy Egret,Egretta thula,2830,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Eastern Phoebe,Sayornis phoebe,3850,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Belted Kingfisher,Megaceryle alcyon,3400,X,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Hermit Thrush,Catharus guttatus,4660,16,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,White-breasted Nuthatch,Sitta carolinensis,4300,4,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Hairy Woodpecker,Dryobates villosus,3570,11,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Fish Crow,Corvus ossifragus,4060,17,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500039,Mallard,Anas platyrhynchos,360,2,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,01:50 PM,Stationary,66,1,,,1,,,Steady warbler movement all morning.,
S184500040,Yellow-rumped Warbler,Setophaga coronata,5960,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Mourning Dove,Zenaida macroura,1100,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Gray Catbird,Dumetella carolinensis,4750,2,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Turkey Vulture,Cathartes aura,2960,11,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Red-tailed Hawk,Buteo jamaicensis,3250,21,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Pine Warbler,Setophaga pinus,5940,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Green-winged Teal,Anas crecca,380,3,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Golden-crowned Kinglet,Regulus satrapa,4540,X,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Fox Sparrow,Passerella iliaca,5140,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Wild Turkey,Meleagris gallopavo,230,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Great Black-backed Gull,Larus marinus,2490,X,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,American Robin,Turdus migratorius,4700,10,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,S,,,
S184500040,Cedar Waxwing,Bombycilla cedrorum,4850,3,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,T,,,
S184500040,Hermit Thrush,Catharus guttatus,4660,6,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Fish Crow,Corvus ossifragus,4060,X,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,American Kestrel,Falco sparverius,3700,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Carolina Wren,Thryothorus ludovicianus,4450,7,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Double-crested Cormorant,Nannopterum auritum,2700,14,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,European Starling,Sturnus vulgaris,4800,2,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,S,,,
S184500040,Eastern Bluebird,Sialia sialis,4600,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Chipping Sparrow,Spizella passerina,5100,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Red-shouldered Hawk,Buteo lineatus,3200,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Swamp Sparrow,Melospiza georgiana,5250,X,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,612000042
S184500040,House Sparrow,Passer domesticus,4900,14,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Killdeer,Charadrius vociferus,1900,2,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Glossy Ibis,Plegadis falcinellus,2900,2,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,CN,Pair working a nest cavity.,,
S184500040,Herring Gull,Larus argentatus,2470,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Great Horned Owl,Bubo virginianus,3320,5,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,FL,,,612000043
S184500040,Northern Mockingbird,Mimus polyglottos,4790,8,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,American Black Duck,Anas rubripes,365,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,House Finch,Haemorhous mexicanus,4950,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500040,Mute Swan,Cygnus olor,278,3,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2024-04-08,12:15 PM,Stationary,28,1,,,3,,,,
S184500041,Tree Swallow,Tachycineta bicolor,4100,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,White-breasted Nuthatch,Sitta carolinensis,4300,13,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Ring-billed Gull,Larus delawarensis,2450,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,White-throated Sparrow,Zonotrichia albicollis,5180,13,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Rock Pigeon,Columba livia,1000,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,CF,,,
S184500041,Eastern Bluebird,Sialia sialis,4600,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,S7,High count for this spot.,,
S184500041,Eastern Phoebe,Sayornis phoebe,3850,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Hairy Woodpecker,Dryobates villosus,3570,3,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Barn Swallow,Hirundo rustica,4150,14,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,CF,,,
S184500041,Blue-gray Gnatcatcher,Polioptila caerulea,4500,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,House Finch,Haemorhous mexicanus,4950,7,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,NB,,,
S184500041,Herring Gull,Larus argentatus,2470,19,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Yellow-rumped Warbler,Setophaga coronata,5960,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Blue Jay,Cyanocitta cristata,4000,12,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Brown-headed Cowbird,Molothrus ater,5570,17,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,ON,,,
S184500041,Turkey Vulture,Cathartes aura,2960,7,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Northern Harrier,Circus hudsonius,3050,3,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Red-bellied Woodpecker,Melanerpes carolinus,3500,8,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Northern Mockingbird,Mimus polyglottos,4790,23,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,American Goldfinch,Spinus tristis,5000,4,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,House Sparrow,Passer domesticus,4900,10,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,CF,,,
S184500041,Carolina Wren,Thryothorus ludovicianus,4450,17,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Belted Kingfisher,Megaceryle alcyon,3400,7,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Tufted Titmouse,Baeolophus bicolor,4250,X,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Eastern Towhee,Pipilo erythrophthalmus,5300,X,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,612000044
S184500041,American Crow,Corvus brachyrhynchos,4050,5,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Great Horned Owl,Bubo virginianus,3320,3,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Palm Warbler,Setophaga palmarum,5920,17,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Killdeer,Charadrius vociferus,1900,6,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Cooper’s Hawk,Astur cooperii,3100,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500041,Common Raven,Corvus corax,4070,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-08,09:10 AM,Incidental,21,0,,,1,,,,
S184500042,Red-winged Blackbird,Agelaius phoeniceus,5550,30,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,Turkey Vulture,Cathartes aura,2960,3,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,S,,,612000045
S184500042,Great Egret,Ardea alba,2820,X,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,American Coot,Fulica americana,1700,11,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,First of year here.,,
S184500042,Red-tailed Hawk,Buteo jamaicensis,3250,2,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,NB,,,
S184500042,Canada Goose,Branta canadensis,257,14,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,Snowy Egret,Egretta thula,2830,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,FY,,,
S184500042,Song Sparrow,Melospiza melodia,5230,10,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,Tufted Titmouse,Baeolophus bicolor,4250,X,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,Downy Woodpecker,Dryobates pubescens,3550,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,Wild Turkey,Meleagris gallopavo,230,5,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,Killdeer,Charadrius vociferus,1900,12,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,European Starling,Sturnus vulgaris,4800,8,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500042,American Kestrel,Falco sparverius,3700,4,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2024-04-10,12:45 PM,Traveling,114,1,3.42,,1,,,,
S184500043,Mallard,Anas platyrhynchos,360,14,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Black-bellied Plover,Pluvialis squatarola,1850,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Herring Gull,Larus argentatus,2470,9,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Brown-headed Cowbird,Molothrus ater,5570,7,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,American Kestrel,Falco sparverius,3700,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Tufted Titmouse,Baeolophus bicolor,4250,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Northern Mockingbird,Mimus polyglottos,4790,18,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Savannah Sparrow,Passerculus sandwichensis,5210,4,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Eastern Bluebird,Sialia sialis,4600,17,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,FL,,,
S184500043,White-throated Sparrow,Zonotrichia albicollis,5180,2,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Cooper’s Hawk,Astur cooperii,3100,12,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,NY,Pair working a nest cavity.,,
S184500043,White-crowned Sparrow,Zonotrichia leucophrys,5190,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Canada Goose,Branta canadensis,257,17,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Ring-billed Gull,Larus delawarensis,2450,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,European Starling,Sturnus vulgaris,4800,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Eastern Screech-Owl,Megascops asio,3300,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,American Crow,Corvus brachyrhynchos,4050,23,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Hooded Merganser,Lophodytes cucullatus,440,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Snowy Egret,Egretta thula,2830,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,First of year here.,,
S184500043,American Goldfinch,Spinus tristis,5000,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Palm Warbler,Setophaga palmarum,5920,16,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Brown Creeper,Certhia americana,4350,12,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Swamp Sparrow,Melospiza georgiana,5250,8,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Northern Harrier,Circus hudsonius,3050,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Pine Warbler,Setophaga pinus,5940,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,American Oystercatcher,Haematopus palliatus,1800,10,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Common Grackle,Quiscalus quiscula,5600,3,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,Carrying nest material.,,
S184500043,Blue-gray Gnatcatcher,Polioptila caerulea,4500,3,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500043,Double-crested Cormorant,Nannopterum auritum,2700,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,12:20 PM,Stationary,71,1,,,2,,,,
S184500044,Northern Cardinal,Cardinalis cardinalis,6150,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,03:30 PM,Traveling,116,1,5.14,,1,,,,
S184500044,Hermit Thrush,Catharus guttatus,4660,12,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,03:30 PM,Traveling,116,1,5.14,,1,,,,
S184500044,Carolina Wren,Thryothorus ludovicianus,4450,15,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,03:30 PM,Traveling,116,1,5.14,,1,,,,
S184500044,Cooper’s Hawk,Astur cooperii,3100,X,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,03:30 PM,Traveling,116,1,5.14,,1,,,,
S184500044,Golden-crowned Kinglet,Regulus satrapa,4540,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,03:30 PM,Traveling,116,1,5.14,,1,,,,
S184500044,Lesser Yellowlegs,Tringa flavipes,2270,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,03:30 PM,Traveling,116,1,5.14,,1,,,,
S184500044,House Sparrow,Passer domesticus,4900,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2024-04-14,03:30 PM,Traveling,116,1,5.14,,1,,,,
